3271	28862460	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28862460	brandondahler	I understand feeling that there is a lot of one-time risk involved in moving from printf to stream style conversion; however, I completely disagree that there is no practical benefit. 1) This makes maintenance easier The code is much less complex overall. This removes some ugly compatibility #defines, attribute markings, and even hacks. 2) Platform independence We are no longer relying on the platform to have a correct/compliant printf function. Instead we are relying on the C++ standard library implementation which we already rely on since we use C++ in the first place. This is specifically a problem for int64_t since Windows doesnt use the same syntax as Linux unless you use some compatibility defines. 3) The way it reads Streams read fluently instead of requiring the user to place the parameters in the correct place. Consider: return strprintf( "HTTP/1.1 %d %s\r\n" "Date: %s\r\n" "Connection: %s\r\n" "Content-Length: %"PRIszu"\r\n" "Content-Type: application/json\r\n" "Server: bitcoin-json-rpc/%s\r\n" "\r\n" "%s", nStatus, cStatus, rfc1123Time().c_str(), keepalive ? "keep-alive" : "close", strMsg.size(), FormatFullVersion().c_str(), strMsg.c_str()); Becomes ossReply << "HTTP/1.1 " << nStatus << " " << cStatus << "\r\n" << "Date: " << rfc1123Time() << "\r\n" << "Connection: " << (keepalive ? "keep-alive" : "close") << "\r\n" << "Content-Length: " << strMsg.size() << "\r\n" << "Content-Type: application/json\r\n" << "Server: bitcoin-json-rpc/" << FormatFullVersion() << "\r\n" << "\r\n" << strMsg; return ossReply.str(); Likewise logging lines stand out just like normal cout lines (given the new Log class). ____ All of this being said, I will agree that the shorter changes, such as: std::string tmpfn = strprintf("peers.dat.%04x", randv); Becoming std::ostringstream tmpfn("peers.dat."); tmpfn << std::hex << std::setfill(0) << std::setw(4) << randv << std::dec << std::setfill( ); Would probably work better off as a boost::format. The reason I started out with not using boost::format more is because I personally prefer to keep dependence on boost to a minimum. If yall disagree I do think it could make things less cluttered when making simple, smalls strings. Likewise creating formatting functions for specific types of data would allow us to change the output formatting of the data in one place instead of across a bunch of files, while fitting in with the stream style. Using the above function again, having a static call makes things cleaner all-together: ... std::string tmpfn = CAddrDB::PeersFilePath(randv); ... std::string CAddrDB::PeersFilePath(unsigned short randv) { std::ostringstream tmpfn(); tmpfn << "peers.dat." << std::hex << std::setfill(0) << std::setw(4) << randv; return tmpfn.str(); } Further we can make custom manipulators to reduce duplication of code: ios_base& hex04(ios_base& ib) { ib << std::hex << std::setfill(0) << std::setw(4); return ib; } std::string CAddrDB::PeersFilePath(unsigned short randv) { std::ostringstream tmpfn(); tmpfn << "peers.dat." << hex04 << randv; return tmpfn.str(); }
3271	28862686	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28862686	brandondahler	On another note, does anyone have any idea why pull tester is failing? The only lines that look bad are: ============= 1 test passed ============= make[4]: Leaving directory `/mnt/bitcoin/linux-build/src/test make[3]: Leaving directory `/mnt/bitcoin/linux-build/src/test make[2]: Leaving directory `/mnt/bitcoin/linux-build/src/test make[1]: Leaving directory `/mnt/bitcoin/linux-build/src make check-local make[2]: Entering directory `/mnt/bitcoin/linux-build /bin/mkdir -p qa/tmp make[2]: *** [check-local] Killed make[2]: Leaving directory `/mnt/bitcoin/linux-build make[1]: *** [check-am] Error 2 make[1]: Leaving directory `/mnt/bitcoin/linux-build make: *** [check-recursive] Error 1 tail: `/mnt/bitcoin/linux-build/.bitcoin/regtest/debug.log has become inaccessible: No such file or directory From . Whereas a successful one shows the following at the same spot: ============= 1 test passed ============= make[4]: Leaving directory `/mnt/bitcoin/linux-build/src/test make[3]: Leaving directory `/mnt/bitcoin/linux-build/src/test make[2]: Leaving directory `/mnt/bitcoin/linux-build/src/test make[1]: Leaving directory `/mnt/bitcoin/linux-build/src make[1]: Entering directory `/mnt/bitcoin/linux-build make check-local make[2]: Entering directory `/mnt/bitcoin/linux-build /bin/mkdir -p qa/tmp tail: write error: Broken pipe tail: write error
3271	28867775	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28867775	laanwj	Agreed, the problem isnt with printf-style *syntax*, its with the printf function - which (in our usage) isnt part of the C++ standard, so we had a dependency on C99-like formats that broke down on Windows without special mingw defines. Also its not type safe, easy to mess up the stack with some wrong % char, and uses a variable-number-of-parameters hack which breaks down for std::string so a dummy 0 argument is inserted with a macro (the `real_strprintf` etc...). Many reasons to get rid of the sprintf hacks. But boost::format would be better in that regard as it mostly keeps printf syntax but is typesafe and has none of those mentioned drawbacks. I dont think the actual risk is that large, at most some debug messages will be formatted differently. It could map pretty much one-on-one. Could we do this without adding (so many) lines?
3271	28867859	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28867859	laanwj	Also -- do we really need our own class for handling time? (bitcointime.cpp/h) How is this related to the subject of this pull? Reducing depenency on boost is not a goal! If boost offers some functionality, please use that instead of rolling our own. This changes way too many things, please keep it focused.
3271	28887312	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28887312	brandondahler	I would not consider the use of ostringstream as "rolling my own", namely because that is the only way provided by the C++ standard library to convert random types to strings and vice versa. If you are talking about the Log class, the first commit started off without it, but it was added because it simplifies the actual logging process (the business logic that goes in to putting type T data into X, Y, and Z streams) and it makes reading the actual print lines prettier: Log() << something << " something else"; vs LogPrint(str(boost::format("%d something else") % something)); ).
3265	28616175	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28616175	BitcoinPullTester	Automatic sanity-testing: FAILED BUILD/TEST, see for binaries and test log. This could happen for one of several reasons: 1. It chanages paths in makefile.linux-mingw or otherwise changes build scripts in a way that made them incompatible with the automated testing scripts (please tweak those patches in qa/pull-tester) 2. It adds/modifies tests which test network rules (thanks for doing that), which conflicts with a patch applied at test time 3. It does not build on either Linux i386 or Win32 (via MinGW cross compile) 4. The test suite fails on either Linux i386 or Win32 5. The block test-cases failed (lookup the first bNN identifier which failed in If you believe this to be in error, please ping BlueMatt on freenode or TheBlueMatt here. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3265	28616760	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28616760	Diapolo	<pre> tail: write error: Broken pipe tail: write error </pre> Once more an unrelated error.
3265	28895900	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28895900	Diapolo	Agreed, will rework this.
3254	28515712	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28515712	Diapolo	Any idea what is causing this build error, I dont understand the problem. Edit: Was caused by paymentservertest.cpp, because Gavin called eventFilter() directly, which isnt possible anymore after this pull.
3254	28684037	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28684037	Diapolo	Damn: <pre> paymentservertests.cpp: In function SendCoinsRecipient handleRequest(PaymentServer*, std::vector<unsigned char, std::allocator<unsigned char> >&): paymentservertests.cpp:49: error: no matching function for call to QCoreApplication::sendEvent(QObject&, QFileOpenEvent&) /usr/include/qt4/QtCore/qcoreapplication.h:214: note: candidates are: static bool QCoreApplication::sendEvent(QObject*, QEvent*) paymentservertests.cpp:49: error: return-statement with no value, in function returning SendCoinsRecipient </pre> My fault, the function wants a pointer not an object ^^.
3254	28700606	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28700606	Diapolo	I hope this is the last time now -_-.
3254	28704118	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28704118	Diapolo	Wohoooo :)
3254	28895984	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28895984	Diapolo	Merge-ready or anything more to be done here?
3254	28906703	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28906703	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3242	28334203	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28334203	BitcoinPullTester	Automatic sanity-testing: FAILED BUILD/TEST, see for binaries and test log. This could happen for one of several reasons: 1. It chanages paths in makefile.linux-mingw or otherwise changes build scripts in a way that made them incompatible with the automated testing scripts (please tweak those patches in qa/pull-tester) 2. It adds/modifies tests which test network rules (thanks for doing that), which conflicts with a patch applied at test time 3. It does not build on either Linux i386 or Win32 (via MinGW cross compile) 4. The test suite fails on either Linux i386 or Win32 5. The block test-cases failed (lookup the first bNN identifier which failed in If you believe this to be in error, please ping BlueMatt on freenode or TheBlueMatt here. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3239	28261928	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28261928	luke-jr	The verbose flag seems needlessly redundant with getblocktemplate...
3239	28261988	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28261988	jgarzik	getblocktemplate always produces a subset of mempool
3239	28262223	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28262223	luke-jr	Not always...? Wouldnt the goal of a good mempool be to only keep transactions youd be putting in templates?
3239	28262901	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28262901	jgarzik	Yes, always. Sometimes subset == set, but usually not. The mempool will always store more than **one** blocks worth of transactions. getblocktemplate only returns up to 1MB, etc.
3239	28264035	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28264035	luke-jr	Could just add some non-standard extensions to bitcoind getblocktemplate to request more, but meh.
3239	28273393	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28273393	Diapolo	Nit: CTxMemPoolEntrys should be CTxMemPoolEntries
3239	28300218	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28300218	petertodd	Remove EraseTransaction() while were at it; only tx replacement uses that code. I dont see any way it could have gotten much if any testing in the past.
3239	28300759	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28300759	petertodd	Itd be better if ComputePriority() was not a part of CTransaction - priority calculations are node policy rather than consensus critical and wed be better off if such code was kept out of the core data structures to make code review easier in the future.
3239	28455681	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28455681	gavinandresen	Rebased, extended the help, and tweaked to rename verbose output dependson to depends to be more consistent with getblocktemplate, and to always output a depends key (will be an empty array if no dependencies). RE: getblocktemplate: I seem to remember having the same argument when getrawmempool was pulled, and the decision remains getrawmempool is valuable. RE: removing EraseTransaction/moving ComputePriority: another clean-up pull request would be fine, Im busy working on higher priorities. RE: CTxMemPoolEntries: please read the code, and ideally compile and test it, before commenting.
3239	28576085	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28576085	laanwj	ACK apart from that, appears to work as expected, and code changes look good
3239	28864476	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28864476	gavinandresen	good catch, using ValueFromAmount to report fees now.
3239	28865423	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28865423	gavinandresen	Testing on my smartfee branch (which save/restores the mempool), I noticed transactions with repeated txids in the depends array because they depends on multiple outputs from previous transactions. I decided to fix that by unique-ifying the depends array. The alternative would be to report "txid:vout" or something more complicated/verbose like [ { "txid: " .... ", "vout" : 11 }, { ... } ] But I think just pointing to the unconfirmed parent txids is the right thing to do. You can use getrawtransaction for the child to work out exactly which txins are unconfirmed.
3239	28866572	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28866572	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3229	28165258	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28165258	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3229	28190386	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28190386	laanwj	Id propose to implement this slightly differently, more straightforward: set the default to invalid values (such as `-1` or MAXINT or `0`, whatever is most useless) then check for valid values in IsMiningSetup() instead of probing the arguments.
3229	28230109	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28230109	luke-jr	Thatd probably make it clearer too, okay...
3229	28233487	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28233487	luke-jr	Thatd need making the variables globals again.. so maybe this is better after all?
3229	28236085	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28236085	laanwj	Ugh, yes I now see that CreateNewBlock also queries and parse the arguments every time. Thats the same as using globals, just in a hidden way. At least I now understand your reasoning for doing it that way in IsMiningSetup.
3229	28314793	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28314793	mikehearn	The obvious downside of this approach being ..... once a miner has set them, we lose the ability to select smarter defaults, because whatever they pick could end up being used indefinitely.
3229	28320534	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28320534	luke-jr	"We" shouldnt be setting defaults anyway. Thats the point.
3229	28321718	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28321718	gmaxwell	If we think that the common settings become wrong for an option there is always the possibility of just renaming the option to force resetting it.
3207	27799039	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27799039	Diapolo	Nice work, but I tend to disagree storing in QSettings, as this is at least on Windows stored in the registry. Would be ugly and bad practise to do this IMHO.
3207	27834202	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27834202	sipa	I dont see why this would not be stored in the wallet? EDIT: misread, this is about requested payments - not sent ones.
3207	27842886	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27842886	gavinandresen	The wallet stores both "from" and "to" transactions, so storing both "from" and "to" payment requests makes sense to me (I believe were storing neither right now).
3207	27847653	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27847653	laanwj	I guess it could be stored in the wallet, but that means there will need to be a core interface for storing arbitrary data (that the core doesnt know the format of) in the wallet. Yes, storing incoming payment requests would make sense too, and could be done in a similar way but somewhere else in the UI
3207	27864089	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27864089	laanwj	Thinking about it, we should store *incoming* payment requests in the transaction metadata and simply show them in the transactions list. We cant do the same for *outgoing* payment requests at least until the recipient pays them, maybe they could be correlated and stored in the transaction list then, but until the request is paid it must be in this separate list.
3207	28790786	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28790786	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3178	28312917	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28312917	Diapolo	This should be rather uncontroversial, no?
3178	28509890	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28509890	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3178	28511577	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28511577	sipa	ACK
3157	27153603	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27153603	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3157	27468012	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27468012	laanwj	As I mentioned somewhere else: AddressBookPage is supposed to be a standalone dialog that can be launched from anywhere, so Id prefer not making it dependent on connecting signals.
3157	27502703	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27502703	Diapolo	Yeah, Im going to rework this, to not use ``mesage()``, that way as it seems impossible to do it in a clean way and its a standalone dialog, as you also said. Its a tad sad that my invention breaks the coding-rules somehow, but Im happy you appreciated this :-). What about a ``message()`` function (not signal) in GUIUtil, perhaps nearly a copy of the one in BitcoinGUI (so we have a unified user experience and API)? Just a quick thought...
3157	28200589	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28200589	laanwj	I suppose what could work is pass in the Notificator object, and move the message() function/slot there. A global function in GUIUtil would not work, it wouldnt have access to the Notificator.
3157	28411342	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/28411342	Diapolo	How should I access the notificator pointer, its included in BitcoinGUI also :-/.
3147	27037944	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27037944	BitcoinPullTester	Automatic sanity-testing: FAILED BUILD/TEST, see for binaries and test log. This could happen for one of several reasons: 1. It chanages paths in makefile.linux-mingw or otherwise changes build scripts in a way that made them incompatible with the automated testing scripts (please tweak those patches in qa/pull-tester) 2. It adds/modifies tests which test network rules (thanks for doing that), which conflicts with a patch applied at test time 3. It does not build on either Linux i386 or Win32 (via MinGW cross compile) 4. The test suite fails on either Linux i386 or Win32 5. The block test-cases failed (lookup the first bNN identifier which failed in If you believe this to be in error, please ping BlueMatt on freenode or TheBlueMatt here. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3147	27041594	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27041594	jgarzik	Looks pretty good, based on a 60-second, untested review ;p
3147	27079808	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27079808	laanwj	Agree with the first two commits; --with-system-leveldb is a bit controversial, as it may nudge distro packagers the wrong way. Theres a good reason that we include our own copy of leveldb.
3147	27124773	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27124773	wtogami	I have to agree that --with-system-leveldb sends the wrong message to distributions.
3147	27127144	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27127144	luke-jr	Perhaps an AC_WARN would be appropriate.
3147	27192595	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/27192595	laanwj	you know just as well as us that theyll just ignore that
3088	26229036	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26229036	gmaxwell	This is _not_ ready for merging yet. Ive done some basic testing instrumenting announcement and seeing that it worked like expected, but before I put a lot more time into testing it (setting up a simulated network and such) I wanted to get some feedback on the general approach of giving the peer back the address it told us. (also, this patch was bluntly forward ported from the older version that I tested Ive not run this particular version, though it does build) There is a bunch of code motion Ive included here for some of the heuristics in deciding to use the our current estimate vs the peers report. Im not married to it, and perhaps it would be better removed and a more simpler behavior adopted.
3088	26229349	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26229349	BitcoinPullTester	Automatic sanity-testing: PASSED, see for binaries and test log. This test script verifies pulls every time they are updated. It, however, dies sometimes and fails to test properly. If you are waiting on a test, please check timestamps to verify that the test.log is moving at Contact BlueMatt on freenode if something looks broken.
3088	26229726	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26229726	super3	This seems like a priority because of the privacy and reliability implications. Will donate boxes and/or cloud time for testing. Is there anything in the request that lets the service know that its a Bitcoin node asking for an IP? What will happen if both of the listed services checkip.dyndns.org and www.showmyip.com are down?
3088	26229849	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26229849	sipa	Bitcoind advertizes as Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1), so no - it doesnt really let the site know anything. Of course, there could be other data that gives it away (combination with protocol, closing of connections, timings, ...). If the external ip services are down, then we dont know our own IP and cant advertize it. No big deal, but makes your node hard or impossible to find for others.
3088	26230098	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26230098	super3	Well since these seem to be well used services that should make it fairly difficult. Volunteer services wont help either because they will only be used Bitcoin (which makes it easy to just run some honeypot nodes), and will require maintaining some sort of list of available look-up services. Seems like the immediate band-aid would be adding some more services until this method is readying for merging.
3088	26230868	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26230868	gmaxwell	We havent considered it super high priority in the past because there are many other signals that give away a Bitcoin node on the network... and if you turn off listening or switch to using tor you turn off most (all in the case of Tor, hopefully) of them as as well as this one. There were several other points of network centralization before, and weve been chewing away at them. This is the next obvious one to get rid of...
3088	26230885	https://api.github.com/repos/bitcoin/bitcoin/issues/comments/26230885	sipa	I need to look closer at the code changes, but I have little doubt this will be ready for 0.9.
