3197	closed	laanwj	Closes #839	https://api.github.com/repos/bitcoin/bitcoin/pulls/3197	https://api.github.com/repos/bitcoin/bitcoin/issues/3197/comments	2013-11-04T15:32:36Z	2013-11-05T00:00:50Z
3196	closed	laanwj	No more specific handling of GUI in bitcoin core. Replace the last usage of fHaveGUI with a fForceServer parameter on AppInit2.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3196	https://api.github.com/repos/bitcoin/bitcoin/issues/3196/comments	2013-11-04T13:39:38Z	2013-11-05T12:06:08Z
3193	closed	joshtriplett	Unless a .gitignore pattern is anchored, itll match in any directory, not juts at the top level. Simplify .gitignore accordingly.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3193	https://api.github.com/repos/bitcoin/bitcoin/issues/3193/comments	2013-11-02T15:31:32Z	2013-11-03T02:36:42Z
3192	closed	sarchar	This check is unnecessary since the size of a transaction is no less than 60. It also seems a little inconsistent since MAX_BLOCK_SIZE is used for both length of the serialized block and for the number of transactions in a block. If there are MAX_BLOCK_SIZE transactions, the serialized size check will fail.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3192	https://api.github.com/repos/bitcoin/bitcoin/issues/3192/comments	2013-11-01T20:23:48Z	2013-11-11T05:17:26Z
3191	closed	wtogami	sha256sum verification of source tarballs during gitian build. This follows the earlier example in boost-win32.yml. This does not change anything about the gitian outputs. **Test Plan** * Search for multiple copies of the tarball and download them from multiple distros. Confirm that they match the sha256sums in this commit.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3191	https://api.github.com/repos/bitcoin/bitcoin/issues/3191/comments	2013-11-01T04:00:03Z	2013-11-07T12:03:35Z
3189	closed	Diapolo	- add new processSendCoinsReturn() function, which parses the status of WalletModel::SendCoinsReturn and generates a pair consisting of a message and message flags - result is we only need one emit message() call - this change ensures that the GUI is shown for warnings/errors in sendcoinsdialog, because of message() taking care of that for modal messages - changes 2 warning message into error messages and removed "Error:" in front of the actual error message string	https://api.github.com/repos/bitcoin/bitcoin/pulls/3189	https://api.github.com/repos/bitcoin/bitcoin/issues/3189/comments	2013-10-30T14:40:45Z	2013-10-31T07:17:29Z
3188	closed	Diapolo	Its IMHO much easier to work with debug.log, if timestamps are shown, which I think also mentioned some days ago.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3188	https://api.github.com/repos/bitcoin/bitcoin/issues/3188/comments	2013-10-30T10:38:15Z	2013-11-04T14:18:23Z
3187	closed	Diapolo	- remove explicit init of netManager as this is done in the constructor anyway - move initNetManager() call to uiReady(), which removes an assert() and allows us to use message() in initNetManager() (currently unused but could be necessary because of proxy related messages) - make initNetManager() private - update paymentservertests.cpp	https://api.github.com/repos/bitcoin/bitcoin/pulls/3187	https://api.github.com/repos/bitcoin/bitcoin/issues/3187/comments	2013-10-30T10:34:17Z	2013-11-11T15:00:34Z
3185	closed	gavinandresen	Send "reject" messages to peers if their transactions or blocks are rejected. See and the discussion on the bitcoin-development mailing list. Tested by running three -regtest -debug=net -printtoconsole nodes, one of which was running with -fuzzmessagestest=11 to generate garbled blocks/transactions, and verified that reject messages were sent and reported correctly as new blocks were generated and transactions sent between them.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3185	https://api.github.com/repos/bitcoin/bitcoin/issues/3185/comments	2013-10-30T07:50:20Z	2013-11-11T01:11:39Z
3184	closed	sje1	Some expanded docs for the rpc commands...comments? terrible? Based on the proposal, update the help message of rpc methods - strings arguments are in double quotes rather than square brackets - numeric arguments have no quotes (and no default value) - optional parameters are surrounded by round brackets - json arguments are strings but dont use double quotes Added 3 sections for the details - Arguments: lists each argument, its type, required or not, a default, and a description - Result: The method result, with json format if applicable, type, and a description - Examples: examples calls using bitcoin-cli and curl for json rpc call Problems - maybe this is too verbose - lines might be too long - description are not good or complete - examples may be too much	https://api.github.com/repos/bitcoin/bitcoin/pulls/3184	https://api.github.com/repos/bitcoin/bitcoin/issues/3184/comments	2013-10-29T11:58:12Z	2013-11-13T13:55:49Z
3180	closed	pstratem	Currently there is a 100ms sleep in the message processing thread that adds delay to processing messages. This patch skips the sleep when there is additional work to do. Additionally ProcessMessages & ProcessGetData are modified such that their maximum run time is reduced; this improves the average latency peers see when there is high load. (This has a significant impact on high latency networks during initial block synchronization).	https://api.github.com/repos/bitcoin/bitcoin/pulls/3180	https://api.github.com/repos/bitcoin/bitcoin/issues/3180/comments	2013-10-28T23:40:34Z	2013-11-04T05:52:25Z
3179	closed	Diapolo	- it can happen, that PaymentServer::ipcSendCommandLine() is unable to detect the correct network, for example when a bitcoin: URI contains an invalid address or when a payment request can be read - in this case try to send the request to a mainnet local pr server, if this fails use a testnet local pr server	https://api.github.com/repos/bitcoin/bitcoin/pulls/3179	https://api.github.com/repos/bitcoin/bitcoin/issues/3179/comments	2013-10-28T16:48:46Z	2013-10-30T15:04:52Z
3177	closed	Diapolo	- replaces pwalletMain->IsLocked() checks, which mostly did not even throw an error - in keypoolrefill init kpSize to 0 as we have the logic to determine max kpSize in pwalletMain->TopUpKeyPool() anyway	https://api.github.com/repos/bitcoin/bitcoin/pulls/3177	https://api.github.com/repos/bitcoin/bitcoin/issues/3177/comments	2013-10-28T11:01:26Z	2013-10-28T12:01:40Z
3176	closed	Diapolo	- add a check for CKey::size() of a and b (size can be 0 or 32) - change the fixed value in memcmp() to use a.size() instead - fixes #3090	https://api.github.com/repos/bitcoin/bitcoin/pulls/3176	https://api.github.com/repos/bitcoin/bitcoin/issues/3176/comments	2013-10-28T10:22:52Z	2013-10-30T08:03:25Z
3175	closed	TheBlueMatt	Dont merge this till pull-tester comes back	https://api.github.com/repos/bitcoin/bitcoin/pulls/3175	https://api.github.com/repos/bitcoin/bitcoin/issues/3175/comments	2013-10-28T07:54:05Z	2013-10-28T08:08:53Z
3174	closed	TheBlueMatt		https://api.github.com/repos/bitcoin/bitcoin/pulls/3174	https://api.github.com/repos/bitcoin/bitcoin/issues/3174/comments	2013-10-28T07:00:28Z	2013-10-28T07:49:03Z
3173	closed	gavinandresen	I needed this to test the new "reject" p2p message, but it should be generally useful for fuzz-testing network message handling code. Note: youll quickly trigger the DoS-and-ban code if you connect to random peers, this is most useful in a two-nodes-on-your-development-machine testnet-in-a-box or -regtest setup.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3173	https://api.github.com/repos/bitcoin/bitcoin/issues/3173/comments	2013-10-28T06:32:45Z	2013-10-30T07:51:25Z
3169	closed	Diapolo	- directly connect to message() signal from wallet model in the main GUI to reduce complexity of the slot/signal handling for message()	https://api.github.com/repos/bitcoin/bitcoin/pulls/3169	https://api.github.com/repos/bitcoin/bitcoin/issues/3169/comments	2013-10-27T20:19:30Z	2013-10-28T06:44:58Z
3165	closed	laanwj		https://api.github.com/repos/bitcoin/bitcoin/pulls/3165	https://api.github.com/repos/bitcoin/bitcoin/issues/3165/comments	2013-10-27T08:12:00Z	2013-10-27T08:12:04Z
3164	closed	TheBlueMatt	One minor tweak to make the block downloading a bit more aggressively send getdatas and qa/ script tweaks. If I did things right pull-tester should come back with an all-good after having run the latest BitcoindComparisonTool.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3164	https://api.github.com/repos/bitcoin/bitcoin/issues/3164/comments	2013-10-27T06:32:19Z	2013-10-28T05:42:44Z
3163	closed	sipa	Instead of explicitly testing for the presence of any output, and dealing with this case specially, just interpret it as an empty CCoins. The case previously caught using the HaveCoins check, is now handled by the generic outs != outsBlock test. This fixes #3156 and replaces #3143.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3163	https://api.github.com/repos/bitcoin/bitcoin/issues/3163/comments	2013-10-26T19:30:08Z	2013-10-28T15:34:43Z
3162	closed	sipa	This seems to cause problems on recent clang, and looks totally redundant and unused. The const_iterator version is identical to the vector::const_iterator one (which is a typedef thereof). Marking it private (instead of removing) compiles fine, so this version is effectively unused even.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3162	https://api.github.com/repos/bitcoin/bitcoin/issues/3162/comments	2013-10-26T18:42:49Z	2013-10-29T11:55:08Z
3161	closed	Diapolo	- directly connect to message() signals from wallet model in the main GUI to reduce complexity of the slot/signal handling for message()	https://api.github.com/repos/bitcoin/bitcoin/pulls/3161	https://api.github.com/repos/bitcoin/bitcoin/issues/3161/comments	2013-10-26T18:01:31Z	2013-10-27T20:15:37Z
3160	closed	Diapolo	Related to #3157 and #3159 (same changes for addressbookpage and transactionview). Goal: Harmonize user experience for export of addresses, transactions and backup of the wallet! ![wallet](https://f.cloud.github.com/assets/1419649/1414039/4b926b92-3e65-11e3-8c5f-65c727020c5b.png)	https://api.github.com/repos/bitcoin/bitcoin/pulls/3160	https://api.github.com/repos/bitcoin/bitcoin/issues/3160/comments	2013-10-26T17:33:13Z	2013-10-30T15:02:38Z
3159	closed	Diapolo	Related to #3157 and #3160 (same changes for addressbookpage and walletview). Goal: Harmonize user experience for export of addresses, transactions and backup of the wallet! ![export_tx](https://f.cloud.github.com/assets/1419649/1414017/64e2b766-3e63-11e3-938d-028db94dbc2c.png)	https://api.github.com/repos/bitcoin/bitcoin/pulls/3159	https://api.github.com/repos/bitcoin/bitcoin/issues/3159/comments	2013-10-26T17:24:09Z	2013-10-31T16:43:09Z
3158	closed	Diapolo	Important for #3157, #3159 and #3160.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3158	https://api.github.com/repos/bitcoin/bitcoin/issues/3158/comments	2013-10-26T17:07:55Z	2013-10-27T10:35:30Z
3155	closed	wtogami	INIT_PROTO_VERSION is the initial version, after a succesful version/verack it is increased to a negotiated version. MIN_PEER_PROTO_VERSION could be a different value to disconnect from peers older than a specified version. This commit alone does not change any behavior. It stresses the difference between the initial and minimum version, the latter of which can be set to enforce a minimum version in a later policy discussion.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3155	https://api.github.com/repos/bitcoin/bitcoin/issues/3155/comments	2013-10-26T09:49:19Z	2013-11-08T09:03:11Z
3154	closed	gavinandresen	I want to get these cleanups into master now to save work on merge conflicts later. This mostly just moves mempool-related code from main.cpp to txmempool.{cpp,h} There are a few small refactors: + nTransactionsUpdated moved from a global var to a mempool private var (with accessor functions) + Made all the CTxMemPool methods thread safe (they take the mempool.cs lock) + Folded mempool.exists() into mempool.lookup() to avoid possible multithreading bugs and simplify calling code + Found and fixed a potential bug in main.cpp where mempool.mapNextTx was accessed without holding the mempool.cs lock	https://api.github.com/repos/bitcoin/bitcoin/pulls/3154	https://api.github.com/repos/bitcoin/bitcoin/issues/3154/comments	2013-10-26T04:26:17Z	2013-11-04T04:07:36Z
3153	closed	gavinandresen	Bug-fix cherry-picked from the smart fee work: Changes the response to the mempool command so that if the memory pool has more than MAX_INV_SZ transactions (50,000) it will respond with multiple inv messages.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3153	https://api.github.com/repos/bitcoin/bitcoin/issues/3153/comments	2013-10-26T04:17:19Z	2013-10-26T13:15:52Z
3152	closed	jgarzik	Existing government backdoors are all secret and highly inefficient. Add a "front door", making access easier -- and open and transparent too.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3152	https://api.github.com/repos/bitcoin/bitcoin/issues/3152/comments	2013-10-25T19:18:59Z	2013-10-26T19:07:18Z
3151	closed	laanwj	this continues the work in #3144, does this look sane? Use proper signals everywhere. Removes the need to store a pointer to the BitcoinGUI object in the walletview. Also removes the interdependence between setWalletModel / setBitcoinGUI. Warning: not everything is tested yet	https://api.github.com/repos/bitcoin/bitcoin/pulls/3151	https://api.github.com/repos/bitcoin/bitcoin/issues/3151/comments	2013-10-25T14:17:43Z	2013-10-27T08:03:03Z
3150	closed	Diapolo	- remove 2 unneeded windowTitle attributes, which bloat our translations - cleanup some unneeded .cpp/.h includes and class usages - use a more generic string for clearing sendcoinsdialog and requestpaymentdialog - edit 2 strings in BitcoinGUI and replace "edit" with "show" as this seems more clear in the context where it is used	https://api.github.com/repos/bitcoin/bitcoin/pulls/3150	https://api.github.com/repos/bitcoin/bitcoin/issues/3150/comments	2013-10-25T13:05:02Z	2013-10-27T08:08:26Z
3149	closed	Diapolo	- remove an obsolete connection to a signMessage() signal	https://api.github.com/repos/bitcoin/bitcoin/pulls/3149	https://api.github.com/repos/bitcoin/bitcoin/issues/3149/comments	2013-10-25T12:44:42Z	2013-10-25T13:01:18Z
3148	closed	Diapolo	- changes some strings that were forgotton or made no sense in the conext they are used - remove an orphan file from the qt project file - revert a small change in signverifymessagedialog.ui - guard #include "bitcoin-config.h" with #if defined(HAVE_CONFIG_H) - remove windowTitle from addressbookpage.ui	https://api.github.com/repos/bitcoin/bitcoin/pulls/3148	https://api.github.com/repos/bitcoin/bitcoin/issues/3148/comments	2013-10-25T12:22:32Z	2013-10-25T12:36:04Z
3146	closed	Diapolo		https://api.github.com/repos/bitcoin/bitcoin/pulls/3146	https://api.github.com/repos/bitcoin/bitcoin/issues/3146/comments	2013-10-24T14:17:32Z	2013-10-24T15:52:58Z
3145	closed	Diapolo	- this shows insecure (unsecured) payment requests in a new yellowish colored UI (based on the secure payment request UI) instead of our normal payment UI - allows us to receive paymentACK messages for insecure payment requests - allows us to handle expirations for insecure payment request - changed walletmodel, so that all types of payment requests dont touch the addressbook This is an attempt to make payment requests much more usable via our GUI and already addresses some of the problems mentioned in #2936. Im unsure, if #3095 also belongs here? This is considered a preview and open for feedback and bug reports! New insecure pr UI: ![insecure pr UI](https://f.cloud.github.com/assets/1419649/1416328/287d82c8-3f4a-11e3-9c7b-c9d984d2e5cb.png) ![insecure pr sendcoins UI](https://f.cloud.github.com/assets/1419649/1399683/2b7f1028-3cba-11e3-93fd-cf2d28676b3c.png) Todo: - re-add delete button for payment entries in sendcoinsdialog	https://api.github.com/repos/bitcoin/bitcoin/pulls/3145	https://api.github.com/repos/bitcoin/bitcoin/issues/3145/comments	2013-10-24T14:14:29Z	2013-11-06T15:43:39Z
3144	closed	Diapolo	- this allows us to use emit message() over MessageBox:: or gui->message() calls in sendcoinsdialog and walletview - move main handlePaymentRequest() functionality back to BitcoinGUI - move a showNormalIfMinimized() before gotoSendCoinsPage()	https://api.github.com/repos/bitcoin/bitcoin/pulls/3144	https://api.github.com/repos/bitcoin/bitcoin/issues/3144/comments	2013-10-24T13:52:32Z	2013-10-25T13:43:19Z
3143	closed	petertodd	Previously DisconnectBlock() would fail when undoing such transactions because it assumed all transactions will add at least one output to the UTXO set. Be warned that I havent tested this very well; I may be missing something.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3143	https://api.github.com/repos/bitcoin/bitcoin/issues/3143/comments	2013-10-24T13:09:52Z	2013-10-28T15:55:02Z
3139	closed	Diapolo	- as we have main.h included in transactiondesc.cpp, we now also use COINBASE_MATURITY + 1 for the descriptive string - fixes #3131	https://api.github.com/repos/bitcoin/bitcoin/pulls/3139	https://api.github.com/repos/bitcoin/bitcoin/issues/3139/comments	2013-10-24T07:07:36Z	2013-10-24T07:16:41Z
3138	closed	super3	Space saving in /doc README.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3138	https://api.github.com/repos/bitcoin/bitcoin/issues/3138/comments	2013-10-24T03:48:43Z	2013-11-11T13:37:24Z
3137	closed	Diapolo	- fix crash with walletpassphrase by checking if RPC server is running and give a friendly error message how to fix this (fixes #3100) - add 3 new RPCErrorCodes RPC_SERVER_NOT_STARTED, RPC_NODE_ALREADY_ADDED and RCP_NODE_NOT_ADDED (I checked the source to not use a number already in use for RPC_SERVER_NOT_STARTED) - use the new codes where needed / missing - add missing use of RPC_INVALID_PARAMETER	https://api.github.com/repos/bitcoin/bitcoin/pulls/3137	https://api.github.com/repos/bitcoin/bitcoin/issues/3137/comments	2013-10-23T14:26:06Z	2013-10-24T07:13:18Z
3135	closed	Diapolo	I observerd this while working on improving payment request UI, if a message() is emited and main window is minimized or in tray, the modal error messages are not shown on top. This fixes the problem and also corrects small style stuff.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3135	https://api.github.com/repos/bitcoin/bitcoin/issues/3135/comments	2013-10-23T13:14:50Z	2013-10-24T07:21:54Z
3134	closed	laanwj	Continuation of #3133. Add just-in-case sanity test for JSON spirit parsing and AmountFromValue. Also update rpc_format_monetary_values test to use ValueFromAmount, so that ValueFromAmount is also tested.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3134	https://api.github.com/repos/bitcoin/bitcoin/issues/3134/comments	2013-10-23T11:39:40Z	2013-10-23T12:16:51Z
3133	closed	laanwj	Tests for issue #3126. This problem pops up after upgrading json-spirit. Ive checked that this tests fails with 2227389 and succeeds without it.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3133	https://api.github.com/repos/bitcoin/bitcoin/issues/3133/comments	2013-10-23T07:44:24Z	2013-10-23T09:13:18Z
3130	closed	Diapolo	- add new slot handlePaymentACK() to paymentserver, which handles paymentACK messages (currently we just display them) - make paymentACK message a modal information dialog - change some QObject::tr() to just tr() - clarify the processPaymentRequest() error, when IsDust() - small string change to prevent a tripple + usage with QString	https://api.github.com/repos/bitcoin/bitcoin/pulls/3130	https://api.github.com/repos/bitcoin/bitcoin/issues/3130/comments	2013-10-22T19:32:32Z	2013-10-25T10:26:36Z
3129	closed	Diapolo	This sneaked in via ^^.	https://api.github.com/repos/bitcoin/bitcoin/pulls/3129	https://api.github.com/repos/bitcoin/bitcoin/issues/3129/comments	2013-10-22T18:44:30Z	2013-10-22T18:52:59Z
3128	closed	petertodd	Also fix decoderawtransaction to not show reqSigs or addresses for null and nulldata txouts. (Previous version also left reqSigs uninitialized mistakenly)	https://api.github.com/repos/bitcoin/bitcoin/pulls/3128	https://api.github.com/repos/bitcoin/bitcoin/issues/3128/comments	2013-10-22T10:56:00Z	2013-11-01T02:13:57Z
